frame,x_sp_ma,z_sp_ma,x_sp_lp,z_sp_lp,x_sift_ma,z_sift_ma,x_sift_lp,z_sift_lp,x_gt,z_gt
1794,373.56661669497936,685.4447356510343,375.03121213340404,686.2102954629165,360.209375653165,675.4240997862431,360.89927028771496,675.7137244749214,365.6931,675.079
1795,373.59815380232675,685.9027799552223,375.06421949322,686.6627079711221,360.2288075850779,675.8746893264959,360.9192376678303,676.1412797653206,365.7132,675.5436
1796,373.60142531994126,686.3911823948399,375.0669035340952,687.1400725055803,360.21879079615377,676.3418152280841,360.9104976040995,676.5920742178233,365.7584,676.1582
1797,373.5749455788788,686.9094053110953,375.04002506513035,687.6417034120781,360.1803354380412,676.8238827014001,360.8734220115374,677.0626026618751,365.7652,676.7824
1798,373.51694606009823,687.4443829792242,374.9826405774425,688.1616909012289,360.11451464091914,677.3160774975852,360.8107211305727,677.5446073453511,365.6874,677.3174
1799,373.42723515879896,687.9948726826292,374.89656015810755,688.6867147412689,360.0228987926003,677.8133650006744,360.72386664788604,678.0328505363859,365.6377,677.9627
1800,373.30539401179055,688.5748690228993,374.78221043495324,689.2403887434983,359.9056677603586,678.3210184657829,360.6128483000331,678.5263178674619,365.5237,678.5395
1801,373.16014270901866,689.1559501920369,374.64660652450874,689.7958828004384,359.7652177836774,678.837091227426,360.47941251599997,679.0239207550646,365.4154,679.1995
1802,372.98901434929587,689.7482486698333,374.48380394916654,690.3641192964767,359.60142297994656,679.373062444271,360.3216598418712,679.5418445718482,365.2716,679.8602
1803,372.7974215497611,690.3470938951463,374.2984615375535,690.9396558874307,359.4194882924457,679.9213891750834,360.1422153615665,680.0784994435061,365.0891,680.4893
1804,372.58596646924616,690.9543845975707,374.0915841957733,691.5281334419003,359.2217593481776,680.4771748755364,359.9450873905265,680.6246146826365,364.9051,681.1641
1805,372.3560652600191,691.5690308553495,373.86464184225827,692.1260308800906,359.0081946689019,681.0402650418665,359.73344159741504,681.1763546876172,364.689,681.8238
1806,372.10593059315727,692.2007737156756,373.6188851199813,692.7360402175859,358.7747528172926,681.623470906445,359.50279266284787,681.7478147723126,364.4661,682.5146
1807,371.83884355025333,692.8335589793872,373.35329131560684,693.3573843467965,358.5208162325104,682.2285461457366,359.25275643427676,682.3377793953182,364.2128,683.2142
1808,371.5492290485496,693.4797300540063,373.0701653416806,693.9884020753798,358.24549718319486,682.8545579133831,358.98278820873486,682.9437859576448,363.9316,683.9027
1809,371.24076483743966,694.1344854141937,372.7673925498476,694.6281143879492,357.95040447926584,683.4917439573624,358.6912448505085,683.5632559557072,363.6163,684.6108
1810,370.9102434684918,694.7971136146687,372.4430093255959,695.2730604270603,357.6339476389262,684.1385276617228,358.37685272114504,684.1953941433463,363.2589,685.3096
1811,370.56197971980396,695.4603626140889,372.102447105631,695.9169209082911,357.2937103027962,684.7987409387324,358.04143541882434,684.8361880154001,362.8926,686.0324
1812,370.19404703077646,696.1312730776294,371.74069023024583,696.5702845872368,356.92940102205336,685.4716387585473,357.6860877571574,685.4825681310942,362.5015,686.7607
1813,369.8120610050911,696.8028466385442,371.3662133983344,697.2233267140062,356.54897837081126,686.1482065729564,357.316172906624,686.1326774897997,362.0888,687.4867
1814,369.4161382159903,697.4847863381679,370.97613895045214,697.8914860914139,356.1570544878293,686.8280500468869,356.9361171822784,686.7881168398368,361.6711,688.2293
1815,369.0121251465984,698.1707606339164,370.5798359166186,698.5651732573286,355.75912815411647,687.5099536811792,356.5509975128131,687.4486991437972,361.2402,688.988
1816,368.60073662978374,698.8630006570477,370.176165701054,699.2476113249685,355.3503626998101,688.2078956879861,356.1517543588395,688.1338673099026,360.8088,689.76
1817,368.18052143854885,699.5719263981154,369.76128734349527,699.9506026310938,354.93381005925824,688.9160717796636,355.7422598288406,688.8332447334716,360.3626,690.5451
1818,367.7481070083276,700.3042377462012,369.33524588111726,700.675663504825,354.508963084618,689.6373153674588,355.3225183155091,689.5477874334001,359.9166,691.3367
1819,367.3086610930498,701.0534244418957,368.89901026110715,701.4191418750261,354.07807600605844,690.3726573860715,354.8951502257937,690.2744799954309,359.4591,692.1401
1820,366.86506105051205,701.823876188545,368.46284153840185,702.1755042742303,353.64612979958247,691.1263515985723,354.4696718298659,691.0159190773619,358.9941,692.9616
1821,366.41197726746117,702.6103730700772,368.01268634144526,702.9505218358695,353.2266281923367,691.9017520993011,354.06532908049934,691.7766179908014,358.5174,693.8003
1822,365.9449673820137,703.4210075390305,367.5508721307441,703.7451835127894,352.80042483945635,692.6882089043777,353.6534143604346,692.5385282100675,358.0301,694.6576
1823,365.4650214123849,704.2562276128109,367.0782448830098,704.559809902533,352.3732204578663,693.4767485352066,353.23269607776007,693.3085116826011,357.5346,695.525
1824,364.9757633385999,705.1050627799292,366.59580569313016,705.3887559891767,351.94631457094795,694.2710184644591,352.8071046464606,694.0848885250805,357.0357,696.4075
1825,364.479249781599,705.9648050450986,366.1066714865004,706.2294888142652,351.5128596112679,695.0710758037657,352.36646979132786,694.8687426250657,356.5341,697.301
1826,363.97495560853315,706.8380234945541,365.6095057747249,707.0837389428796,351.06939589090695,695.8881988977847,351.9087941965693,695.674187799525,356.0255,698.2032
1827,363.4573118051713,707.722646977149,365.10621606846775,707.9436502891824,350.61719894730584,696.7048743373234,351.44718692618557,696.4769132587402,355.5088,699.1156
1828,362.9353016619966,708.6139850591383,364.59604618260295,708.8110723603936,350.1336051063132,697.5309654307289,350.9697048604691,697.3002061192972,354.9809,700.0408
1829,362.4072910155941,709.512189018233,364.07744127814476,709.6897253097515,349.6354946721938,698.3725083282027,350.47862953934583,698.1342576231475,354.4446,700.981
1830,361.8769535000316,710.4137290930654,363.5556461280249,710.5765563229725,349.1237351115984,699.2253656502392,349.9750606015097,698.9781749689762,353.9043,701.9293
1831,361.3400849308364,711.3243319394385,363.02456587688016,711.4765613517445,348.5984644547539,700.0883374302784,349.46412229276814,699.8284615642016,353.3606,702.8832
1832,360.7942584601301,712.2497069970775,362.48423394028936,712.3958003326895,348.06893136830917,700.9622581269705,348.94953883673116,700.6876687251894,352.811,703.8483
1833,360.2364335059139,713.1923685073486,361.93013206149817,713.3361323508456,347.53941180748404,701.8382096678471,348.43348690515666,701.555343274301,352.2574,704.8238
1834,359.66927205413657,714.1511954149022,361.3678996909949,714.287592465963,347.00276250032834,702.7296124465233,347.9149371435237,702.4294992726979,351.6974,705.8054
1835,359.0948150799963,715.1271032317536,360.8012779242964,715.2505724385989,346.46614161534865,703.6222016958255,347.39280469688174,703.3099849632141,351.1366,706.7915
1836,358.51276551799884,716.1161823047281,360.2268176034486,716.224923500661,345.923639331577,704.5305843253535,346.85771873290696,704.2127184352546,350.5675,707.7964
1837,357.92236054588926,717.1175386221958,359.64849184168384,717.20633355285,345.38073357198516,705.4465800340778,346.3181890061863,705.1230351311015,349.9923,708.8127
1838,357.32845107651286,718.1282014894031,359.0670727311886,718.1952424951253,344.8304641858286,706.3811440151778,345.76788297241654,706.0526636889083,349.4149,709.8368
1839,356.73120999931655,719.1439898161879,358.48194106023277,719.1928106806799,344.2743811394952,707.331397508225,345.21376678007704,706.997346869572,348.8414,710.8532
1840,356.13209203024707,720.1620911878139,357.8896289998597,720.1986393312003,343.7115287311501,708.2949760827822,344.6568893675699,707.9517249942897,348.2583,711.8757
1841,355.52858501736347,721.1859855275325,357.29018686076904,721.2109297464193,343.1448005284575,709.2721104386491,344.09982757630837,708.9145189957642,347.6637,712.9059
1842,354.92219816422516,722.2125232273238,356.68876621644483,722.2266636254187,342.5742322283641,710.2620951212319,343.54064451725475,709.8842266250032,347.0617,713.9479
1843,354.3140850614741,723.2421784653379,356.0847580678467,723.2458811433836,342.0078923241544,711.2565655917181,342.9824572650819,710.8630428003337,346.4528,715.0017
1844,353.70087743262377,724.2778543273105,355.4746406636872,724.2736264302771,341.43955246243974,712.2571257717323,342.420659752354,711.8446264220293,345.8435,716.0616
1845,353.08372467323557,725.3196187378583,354.86273915631307,725.3081440274539,340.8757475017191,713.2561481818623,341.85934819894885,712.8291655700739,345.2406,717.1265
1846,352.4614076880547,726.3665687025617,354.2470780846549,726.3490934531078,340.30573963970323,714.2488204863563,341.288826518751,713.8085533441152,344.6332,718.2063
1847,351.8390054127916,727.4188069912541,353.6307684352717,727.3956885362901,339.72603198649904,715.2386710567598,340.70578693845704,714.7854987309287,344.0215,719.2928
1848,351.21656682599445,728.474163369105,353.011602232789,728.4455210788102,339.14433402141617,716.2276221804789,340.12451645708876,715.7655952991387,343.3962,720.3847
1849,350.5893820883497,729.5379024305184,352.38811115709416,729.5026743021523,338.55496190005397,717.2107789490108,339.5355077813762,716.7407114067476,342.7696,721.482
1850,349.9606903552863,730.6082750800097,351.7636291219301,730.5649766185558,337.9584133127637,718.1770818162164,338.94271991730295,717.7007757131222,342.1423,722.5816
1851,349.3325804375112,731.683915202966,351.13781005183364,731.6337762567584,337.3635826818613,719.136075336327,338.3555575054566,718.6563300281929,341.5171,723.6888
1852,348.70278651404305,732.7634431891523,350.51074232290426,732.7084603749075,336.7712122013471,720.0853258778172,337.7772017004825,719.6081425373332,340.889,724.8065
1853,348.07107502192133,733.8481080555518,349.88227801418157,733.788796952887,336.1778357527845,721.0450448108209,337.19355045187757,720.5761709567562,340.2575,725.9315
1854,347.43496807692543,734.9379990198325,349.2507562247541,734.8744989976277,335.58868202410207,722.0154085105735,336.60708246115547,721.5593108793527,339.619,727.0606
1855,346.7927515872064,736.0390397500661,348.6098815926277,735.9723992335922,334.9985168623682,722.9910622742714,336.02082119059094,722.5526258405379,338.9807,728.1963
1856,346.14246218955964,737.1513050212898,347.95814189175155,737.0819856290187,334.4107685069885,723.9846336974981,335.43148534195683,723.5619036081159,338.3386,729.341
1857,345.4878538758889,738.2731827118079,347.3038229206954,738.1998585702663,333.8225332996263,725.0022144430714,334.83653221217673,724.5830133154376,337.6978,730.4883
1858,344.82815139340397,739.4053286456366,346.64687599845655,739.3255131987164,333.22520076072857,726.0379451416609,334.2348140230694,725.6109523125216,337.0509,731.641
1859,344.1622837546807,740.5446659581181,345.9863585529212,740.456605297749,332.61861130558475,727.0964180763546,333.6318687530451,726.6532882991676,336.4002,732.8012
1860,343.4907079811142,741.693991746684,345.3229392634406,741.5959420922111,332.00370965268996,728.1702428649935,333.01674692842283,727.7151708080561,335.7463,733.9651
1861,342.8150717354817,742.8510457431782,344.65856158743065,742.7387579464555,331.3748107015117,729.2616827763107,332.3862745433657,728.7972357751969,335.0848,735.1365
1862,342.1411627478409,744.0077003342078,343.99277626067203,743.8839327243425,330.735137282973,730.374121287462,331.74871680691075,729.901056690903,334.4255,736.3158
1863,341.46957477600574,745.1662020790077,343.32516086803224,745.0334424214798,330.08873643442837,731.4975040808538,331.10966545866216,731.0136311841871,333.7672,737.5008
1864,340.796503152273,746.3284468886517,342.65612888449033,746.1890072911413,329.4350129670198,732.635379042496,330.4647521935552,732.1381859894121,333.1111,738.6867
1865,340.12183503595304,747.4951164373591,341.9862221081884,747.3507720594524,328.7600383079812,733.7819975940077,329.79426676038634,733.2608658602896,332.4494,739.888
1866,339.4471136359089,748.6642525110834,341.31544165590634,748.5152979621131,328.0762233706351,734.9356977323797,329.1240945724587,734.3899857036178,331.7873,741.0932
1867,338.76991207473304,749.8383963411604,340.63987706890435,749.6879015515285,327.39143201059346,736.0953369312313,328.4534116710965,735.5291735767796,331.1254,742.2982
1868,338.0890478576134,751.0217157639138,339.9610170278392,750.8687475682264,326.70794392841145,737.2595836544234,327.780745817045,736.6781368265883,330.4645,743.5011
1869,337.40623059275737,752.2090218898533,339.2800654434733,752.051040089218,326.0256671664094,738.4199449119213,327.1103054100563,737.8311515069995,329.8021,744.6976
1870,336.71914726271837,753.4002563961683,338.59418156184574,753.235295802387,325.3406635354657,739.5852990866691,326.4409585242711,738.9896300450814,329.1395,745.8897
1871,336.03031308950614,754.5949923663774,337.90723010448346,754.4237570918274,324.6561083823571,740.7517306340086,325.77160903935993,740.1525971627813,328.4798,747.0755
1872,335.3397033000315,755.7916814354381,337.22135075547953,755.6127357065202,323.98303039120435,741.9282205069655,325.09854879017627,741.3182564224461,327.8227,748.2529
1873,334.64988331552735,756.9857345813547,336.5377246747327,756.7971833042039,323.3069743169689,743.103685477075,324.42100225700216,742.4821703837889,327.1702,749.4249
1874,333.9618802836763,758.174970787593,335.8544448299995,757.9785956801013,322.6275806975333,744.278331562567,323.7397669014902,743.6476865568596,326.5236,750.5903
1875,333.27697727405064,759.3568906434891,335.1747392858294,759.1546863977859,321.94375284746496,745.4433058688865,323.05344568882344,744.8026568408961,325.8829,751.7505
1876,332.5903793799377,760.5343562863749,334.4900657787298,760.3291247523717,321.2644018629323,746.5844463702969,322.37767437465976,745.9292466634271,325.2373,752.9099
1877,331.90733464253265,761.7083685231567,333.8065954291764,761.501230570936,320.5940508192329,747.7054674823704,321.71707431164,747.0374337869307,324.5956,754.0669
1878,331.22254244637236,762.8776078125247,333.1183761251169,762.6737664500399,319.9348303856208,748.8030787738346,321.069524826643,748.1278781360325,323.9537,755.2219
1879,330.5372841504573,764.0413998808939,332.4304926537731,763.84131066927,319.285164165346,749.8935588044615,320.42689571976103,749.2245077024028,323.3131,756.3745
1880,329.85154735506717,765.2030238336124,331.74442372160325,765.0056402791452,318.6462736821459,750.9813063675841,319.7884781967895,750.3295071547183,322.6686,757.533
1881,329.1672174548069,766.3597421953632,331.0609215239771,766.1647182113602,318.018353510655,752.0601048478248,319.1536875733229,751.4357602015758,322.0194,758.6986
1882,328.4820471451016,767.5175578803791,330.37879072073815,767.3253318998956,317.39786812180284,753.1373498118692,318.51388976702424,752.5418924724663,321.3617,759.8649
1883,327.80127941125187,768.6721428523751,329.69744342494624,768.4840756419194,316.77562556625685,754.2257152208067,317.872146529329,753.6461578813597,320.6982,761.0244
1884,327.11881670442835,769.8265563831311,329.01502027998475,769.6405100283482,316.1434867044198,755.3290795019299,317.22565143174853,754.7548120221498,320.0377,762.1776
1885,326.4389906119414,770.982280857419,328.3316993536779,770.8008660049359,315.50600963544684,756.4483336118224,316.5822186997825,755.8664747763063,319.3838,763.3271
1886,325.76207469650814,772.1386649585496,327.65094609654574,771.9606897523345,314.86574173250267,757.566416007908,315.93817536602523,756.9795101414929,318.739,764.4724
1887,325.0834346624025,773.299994897149,326.9711881257904,773.1233083718422,314.22689737474525,758.6858394985545,315.3035889864576,758.0971769027055,318.0977,765.6223
1888,324.40457239848683,774.4600589840377,326.2929475744951,774.2825702843733,313.5836956338853,759.8042657959401,314.66634195705103,759.215344064316,317.4596,766.7668
1889,323.7251038123964,775.6174223465998,325.615200303484,775.4404640409297,312.94053391898353,760.9243603291178,314.0255971033346,760.3342414346681,316.821,767.9122
1890,323.0451444585294,776.7749514113129,324.93654543004357,776.5992565376281,312.30677572777716,762.0521913052501,313.3961304410912,761.461435438549,316.1832,769.0575
1891,322.3667827849844,777.9311163264795,324.257471382255,777.7544532983284,311.67473684190674,763.1781583353367,312.7608865642922,762.5864155636615,315.5428,770.2017
1892,321.6881693988752,779.0857815966559,323.57701098639336,778.9083254035496,311.0376324247903,764.30635912039,312.11986295551844,763.7110400119421,314.8991,771.3476
1893,321.0036060580518,780.2391846121656,322.8891014619205,780.0611476762494,310.4172110951563,765.445212281616,311.50004422796246,764.8492349056835,314.25,772.4949
1894,320.3169933542738,781.3851752058457,322.2001118105881,781.2076241339594,309.7937543872437,766.5829232518913,310.8800031254891,765.9853335945604,313.597,773.6395
1895,319.6243272691888,782.5301318184552,321.50567509557396,782.3522371333919,309.16637417859164,767.7170739409802,310.24858409052206,767.1129238742922,312.9395,774.7853
1896,318.9251879547057,783.6729585470325,320.8052313120293,783.4953475785942,308.53734541898854,768.8430804236153,309.60953453298606,768.2277914937066,312.2758,775.9315
1897,318.2218692655086,784.8089263936835,320.102236427198,784.633036481661,307.8989834535345,769.9524708261815,308.96801645932953,769.3290288132413,311.609,777.0758
1898,317.5109684202761,785.9434810001126,319.39270679198717,785.7693541914803,307.2568462456283,771.0521950309143,308.3175618708225,770.4195001881602,310.9363,778.2175
1899,316.79283431968787,787.0730977327139,318.6770489084028,786.9013965701993,306.6077532510221,772.1366220022257,307.6540748162202,771.4949575181478,310.254,779.3595
1900,316.06837707551796,788.199655952278,317.9526181597677,788.0294404908092,305.9330583925567,773.1903781876737,306.9802863465844,772.5485195239488,309.5586,780.5056
1901,315.33315779530983,789.3235641833832,317.21766451014963,789.1531702879911,305.2501615550995,774.2246580529202,306.30356341045564,773.5905951436439,308.8507,781.648
1902,314.5879094968739,790.4413677635101,316.4710978383276,790.2706959249539,304.56414299304566,775.2425577102938,305.62094300409433,774.6196327904804,308.1228,782.7828
1903,313.8301626674947,791.5519655794768,315.7109509606185,791.3801237968585,303.87058231613497,776.2460470340087,304.9297683472688,775.633658016912,307.3845,783.9108
1904,313.0542438751072,792.6636606533781,314.9325206805162,792.4936028667886,303.1573240423948,777.252828643569,304.2166850642551,776.6602148899525,306.6269,785.04
1905,312.262621380209,793.7703440678179,314.13980551254747,793.6018604691283,302.42666090534067,778.2615952059409,303.4837603911502,777.692073714219,305.8628,786.1668
1906,311.4542777443152,794.8727206252856,313.33253530235714,794.7060775597579,301.68091353031076,779.2760044382593,302.73189611471105,778.7286783957128,305.0858,787.2901
1907,310.6283348869778,795.9724460522439,312.5096112256586,795.8071356588345,300.90489958479645,780.2938470487559,301.9454451586153,779.754776798105,304.2983,788.3978
1908,309.7840650139199,797.0704089098846,311.6705646330752,796.904589372368,300.10233385310164,781.320848601537,301.14206458332086,780.786080783068,303.5007,789.5031
1909,308.9213382360149,798.165918868357,310.81378467410724,797.9969393852718,299.27483707541205,782.3568428722187,300.3226860922874,781.8189150185303,302.6736,790.6036
1910,308.0434957772341,799.2561390953002,309.9422908831088,799.0790122755653,298.42540319623447,783.398719075146,299.49034544246405,782.845004038267,301.8301,791.6936
1911,307.1547956405584,800.3325721733797,309.05785988311635,800.1494814867591,297.5637105798912,784.4314582494661,298.64525586559193,783.8668131724563,300.9708,792.7766
1912,306.2505293903722,801.4031198047385,308.1579882842471,801.2127307448977,296.68754094041986,785.460822575603,297.78550091764754,784.8878074086223,300.1061,793.8477
1913,305.33626797840213,802.4621229766727,307.2479266437423,802.2653178951695,295.80623903888755,786.484285334597,296.9215912306942,785.9079239806994,299.2297,794.9018
1914,304.41227913662044,803.5109646457295,306.3278008053765,803.3087571967756,294.9285312592575,787.5136625763487,296.0501103538064,786.9258339362004,298.3461,795.9487
1915,303.47819258429206,804.5536439657395,305.39771083304464,804.3480703171356,294.04489332949237,788.5367619745041,295.17088413147843,787.9383415877691,297.4504,796.9851
1916,302.53911561922797,805.5858605391303,304.46027346941315,805.379105481975,293.1634802580146,789.5507602957607,294.29288188497895,788.9432527218588,296.5447,798.0192
1917,301.59568353446434,806.6121181325246,303.51793948585896,806.4045010311879,292.2811045207672,790.5614651822158,293.41205062610067,789.9430611460409,295.6324,799.0468
1918,300.64481523473955,807.6363368562033,302.5672516233152,807.4274979467741,291.40565090851584,791.5741301090694,292.5384037159221,790.947164617085,294.7108,800.0761
1919,299.69112527999897,808.6578537214722,301.61321759232857,808.4488591803879,290.5386858366578,792.5788735794961,291.670226351651,791.9426905068818,293.7857,801.1045
1920,298.73252971838855,809.6760092965159,300.65406886684156,809.4669100238168,289.66353558828877,793.5712320678584,290.78889675451484,792.928792614268,292.8544,802.131
1921,297.76846327032615,810.6895924171412,299.6897608504354,810.4790145774891,288.7802327869382,794.5494340280133,289.8944785246233,793.9022371129611,291.9173,803.1509
1922,296.79667934489953,811.698200909712,298.7175105366044,811.4870543259939,287.8971413969604,795.511975379826,289.00103186373565,794.8578723324346,290.9727,804.1639
1923,295.8176571328925,812.7006813217869,297.7375148950045,812.4871059562563,286.9999690247597,796.4669100787489,288.093127262601,795.8092661224282,290.0219,805.1675
1924,294.83001032377774,813.6954195841711,296.74906512759736,813.479177124122,286.09077692560635,797.4112718903885,287.1714886332673,796.7535448621842,289.0667,806.1657
1925,293.8352527008719,814.6817657879883,295.7532468333348,814.4622304428954,285.16013861828725,798.3403751431503,286.23618191235744,797.6908836139452,288.1065,807.1562
1926,292.82545672343576,815.6580679403045,294.74242983616955,815.4365193947558,284.2053510065425,799.2634419596546,285.2852513190771,798.6240387818006,287.1266,808.1466
1927,291.80711803269213,816.6221179312562,293.72422261296055,816.4000342637951,283.23977788155736,800.1757170021431,284.32116927675486,799.5451314862643,286.1351,809.1326
1928,290.7771053778911,817.5773261655538,292.6960168427488,817.3550704270302,282.2621044522511,801.0821408894395,283.34357526408644,800.4571253943847,285.1335,810.1061
1929,289.73629311038115,818.5236831872506,291.65523629445545,818.3042078632147,281.2666226371316,801.987048211724,282.3571897865373,801.361407644498,284.119,811.0633
1930,288.68035453880475,819.4653437189053,290.5988713203438,819.2477294302106,280.25966283427266,802.8848436600676,281.3584138519662,802.2589561483877,283.0982,812.0104
1931,287.61425927993275,820.3983053569671,289.53288474499453,820.1816403845258,279.2467882744729,803.7764448007271,280.35369215112775,803.1506780434054,282.0697,812.9414
1932,286.5352218788098,821.3219514635477,288.45487211492497,821.1051545883116,278.24124458304254,804.6512124464923,279.360153583857,804.0221763184251,281.0418,813.8603
1933,285.44238855277496,822.2399241123853,287.3623296031843,822.0202436027774,277.22409208266606,805.5153753071021,278.3492326316142,804.8842664200369,279.9942,814.7737
1934,284.33430448298503,823.1445436280712,286.25515417058875,822.9204729057275,276.1995740027374,806.3687102174536,277.32479357942316,805.7354930033518,278.937,815.6634
1935,283.2116268484138,824.0377499081433,285.13637932155916,823.8090388734876,275.16527829580843,807.2113589938696,276.2861958039059,806.5762542559029,277.8693,816.5459
1936,282.0767568721953,824.9166151344971,284.00498912282916,824.6854728030854,274.1191466010962,808.0424175634856,275.23347314994567,807.4077616433091,276.7989,817.4152
1937,280.93367455498674,825.7825241335664,282.8654753158255,825.5505752956218,273.06523341086876,808.8614094703508,274.17157602877285,808.2280994223839,275.7221,818.2667
1938,279.78366210618987,826.6336785012953,281.72283237649845,826.3999913761936,271.9992327720011,809.667980334248,273.0986437154685,809.0396501598956,274.6468,819.1056
1939,278.62979662985464,827.4681720222686,280.5760991647281,827.2326140039023,270.9100438672021,810.4682728190917,272.01684135674384,809.8398458082422,273.5615,819.9278
1940,277.4723446620697,828.2875776321819,279.42524935055644,828.0512129373725,269.8150935776585,811.258137146167,270.9290183631693,810.6276663532974,272.4742,820.7391
1941,276.31602765943614,829.0927194935028,278.27168172703284,828.8551098568759,268.7165432619161,812.0348316185872,269.83667033244893,811.401969117579,271.3861,821.5312
1942,275.1544334785179,829.8890657056173,277.1086181048857,829.6544104768791,267.61287607733937,812.7980599986439,268.73683704405636,812.1623651504192,270.293,822.3062
1943,273.98947876022925,830.6736109348985,275.93782512727415,830.442507827359,266.50836461604797,813.5501401203006,267.6345746796575,812.9135845767928,269.2081,823.065
1944,272.8261660840785,831.4410004498089,274.769335735346,831.2128809401672,265.3969257910199,814.2908865519075,266.523731445171,813.6538448469188,268.1168,823.8137
1945,271.66584754465856,832.1923469932997,273.6086308418857,831.9633393135043,264.28692118861375,815.0155453135603,265.41421683314826,814.3777632656041,267.032,824.5404
1946,270.5071679257244,832.9331909834044,272.4495600074126,832.7013907628752,263.1793419870312,815.7279286199017,264.3061111648136,815.0897700879107,265.9492,825.2592
1947,269.35066176074105,833.6645350470567,271.2924773220462,833.4299701268437,262.0735802429089,816.4301079907175,263.2002467333445,815.791655098325,264.8671,825.9705
1948,268.19648900928206,834.3879823815176,270.137123485212,834.1518789943894,260.970676701697,817.1203610379248,262.097358717467,816.4814783254568,263.7813,826.6733
1949,267.04781377609123,835.0952981792407,268.98132439443964,834.8639975201316,259.8701511080867,817.8039553732882,260.9938335897645,817.1660134955956,262.6998,827.3685
1950,265.9080053657789,835.7898895137358,267.82811260115426,835.5676479533777,258.7723532679476,818.4751087241783,259.8917820033256,817.8423604996593,261.6116,828.0603
1951,264.7656791104835,836.4799249684286,266.67455387210754,836.2656741978019,257.6767780521971,819.1379805275179,258.7882537272838,818.5122751882147,260.5383,828.7383
1952,263.6203449058111,837.166471033543,265.5217316445282,836.9571118863636,256.58421792511683,819.7933509459506,257.68888270895536,819.1727987047735,259.4729,829.4067
1953,262.47498273243355,837.8485894748659,264.3711473175348,837.6423421629883,255.48980789109552,820.4376430488462,256.58840605332796,819.8191339400538,258.4122,830.0646
1954,261.32579691874184,838.5272266852412,263.21589529332977,838.3244320339018,254.40204841303722,821.0698935850069,255.49832364429284,820.4522638871139,257.3593,830.7114
1955,260.1737303410108,839.1963112020424,262.05773830241276,838.9968356987632,253.31904716099444,821.6922877921253,254.41463084935037,821.0743290833539,256.3131,831.3437
1956,259.02741131580643,839.8543260238711,260.9098939100315,839.6529989415453,252.23906551908834,822.303532490059,253.33256954349756,821.6881932965005,255.2708,831.9645
1957,257.8901414045636,840.5002259623824,259.77486464665236,840.2954068240277,251.16238036390635,822.9053393520458,252.25144312313384,822.295201473724,254.2289,832.5822
1958,256.7671773809142,841.1301151223037,258.65564814003505,840.92149846733,250.09238729505086,823.497662030479,251.17376429999703,822.8957741992251,253.1929,833.1879
1959,255.65560356167848,841.7468273445891,257.54494865671313,841.5362285198265,249.0241834298698,824.0834183828154,250.09632390503072,823.4909342551597,252.1654,833.7855
1960,254.55818394120772,842.348727958206,256.44681008063134,842.1392886197037,247.96170825934138,824.6662123945283,249.02066215592544,824.0805481047655,251.1463,834.371
1961,253.4734476281823,842.9360180143137,255.35244855171715,842.7341093470928,246.89669700275425,825.2495157370907,247.9483198023188,824.668570232521,250.1457,834.9433
1962,252.40244435287676,843.5107555352747,254.26124655582043,843.3199221912886,245.83216445201927,825.8315288661311,246.87876571543293,825.253927053558,249.0355,835.4654
1963,251.34306730257387,844.0721609957113,253.1843816000178,843.888336543744,244.76838375709363,826.4081698751547,245.8100297299289,825.8310569411914,247.8952,835.9631
1964,250.2891418503915,844.6218984071196,252.11572179425966,844.4438686909168,243.70550085150995,826.979272157433,244.7426699806004,826.4004212902444,246.756,836.4503
1965,249.24426794091565,845.1619531493227,251.0606113728202,844.9880944384591,242.6544572674641,827.539354487366,243.6908087431049,826.9564200525747,245.6766,836.9415
1966,248.2047548397509,845.6951299077265,250.0100549327648,845.5273201350533,241.612265306587,828.0906624247933,242.64770728508617,827.5031037684474,244.5919,837.4299
1967,247.17310959916108,846.2206756567455,248.96865060381378,846.060872067107,240.58408301281975,828.63153304803,241.61666382325055,828.0407149452794,243.5571,837.9185
1968,246.152795526329,846.7380937433658,247.93647732584313,846.5882698616532,239.56558154353132,829.1644290781426,240.5944012931199,828.575521213195,242.5264,838.3951
1969,245.14564715519907,847.2460430290555,246.91415575601806,847.1068961364558,238.56119872087712,829.6864340122281,239.58526469117066,829.1030844813349,241.5525,838.8677
1970,244.14030567272732,847.7524156759582,245.89599013775302,847.6200633512528,237.57677592309884,830.1974958007281,238.5937728050976,829.619151841391,240.5805,839.3266
1971,243.1430414138998,848.2545368986533,244.88637919914103,848.1266566055027,236.61247507103894,830.6954375532276,237.61712773098472,830.1224096858396,239.6492,839.7823
1972,242.15639795661988,848.7539055975539,243.89322879812997,848.6293773726902,235.66252834043644,831.1855271814037,236.6577758851497,830.6160588939288,238.7202,840.2275
1973,241.18237079943788,849.2467847146228,242.91160858065572,849.1269791851013,234.73109087767244,831.6660291981826,235.71633226299477,831.1001001455514,237.8291,840.6671
1974,240.21788877071845,849.7329357000227,241.93735979048824,849.6195859816552,233.81910867714836,832.1362806530306,234.79253102707432,831.5750350524622,236.9542,841.0952
1975,239.26025823085365,850.2162021464703,240.97112978853409,850.1096411206565,232.92611341299562,832.5951814130564,233.8852105428779,832.0433338384922,236.114,841.5167
